Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-CE%,1.06 [0.94-1.20],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.05 [0.94-1.18],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,1.04 [0.92-1.16],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,1.03 [0.92-1.15],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.02 [0.92-1.13],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-FC%,0.99 [0.89-1.10],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-CE%,0.98 [0.89-1.09],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-VLDL-TG%,0.98 [0.89-1.09],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-C%,0.98 [0.88-1.09],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-PL%,0.98 [0.89-1.08],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
