Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-TG%,1.29 [1.12-1.49],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.21 [1.06-1.38],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.20 [1.05-1.38],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-PL%,1.02 [0.89-1.18],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
S-LDL-CE%,1.01 [0.88-1.16],1.000,,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-LDL-PL%,0.99 [0.87-1.13],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.81 [0.71-0.93],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.79 [0.69-0.90],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.78 [0.69-0.89],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.78 [0.68-0.89],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
