Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-TG%,1.22 [1.06-1.40],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,1.22 [1.06-1.39],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-TG%,1.17 [1.03-1.33],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.13 [0.99-1.29],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-LDL-CE%,1.05 [0.92-1.20],1.000,,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-LDL-FC%,0.86 [0.75-0.99],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-PL%,0.86 [0.75-0.98],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
XL-HDL-L,0.69 [0.59-0.81],0.861,,Total-Lipids in Very Large HDL
XL-HDL-C,0.68 [0.58-0.80],0.371,,Cholesterol in Very Large HDL
XL-HDL-CE,0.68 [0.58-0.80],0.410,,Cholesteryl Esters in Very Large HDL
