Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.08 [1.03-1.13],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-PL%,1.06 [1.02-1.10],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-PL%,1.05 [1.01-1.09],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
M-HDL-TG%,1.04 [0.99-1.08],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
L-VLDL-TG%,1.00 [0.96-1.04],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
VLDL-C,0.99 [0.94-1.03],1.000,,VLDL Cholesterol
LDL-CE,0.96 [0.92-1.00],1.000,,Cholesteryl Esters in LDL
M-LDL-FC%,0.95 [0.91-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-CE,0.92 [0.88-0.96],1.000,,Cholesteryl Esters in HDL
M-HDL-FC%,0.89 [0.84-0.93],0.355,,Free Cholesterol to Total-Lipids in Medium HDL percentage
