Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-TG%,1.22 [1.10-1.36],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.19 [1.07-1.31],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.14 [1.02-1.27],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
S-LDL-CE%,1.13 [1.02-1.26],1.000,,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-HDL-PL%,1.13 [1.01-1.26],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-PL%,0.92 [0.83-1.02],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,0.83 [0.76-0.92],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.83 [0.75-0.92],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.83 [0.75-0.91],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.81 [0.73-0.90],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
