Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.54 [1.31-1.81],0.024,*,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.52 [1.31-1.77],0.009,**,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.52 [1.29-1.79],0.087,,Triglycerides to Total-Lipids in IDL percentage
S-LDL-TG%,1.48 [1.27-1.73],0.130,,Triglycerides to Total-Lipids in Small LDL percentage
S-HDL-PL%,1.31 [1.11-1.55],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
S-LDL-C%,0.69 [0.60-0.80],0.073,,Cholesterol to Total-Lipids in Small LDL percentage
IDL-C%,0.69 [0.59-0.79],0.079,,Cholesterol to Total-Lipids in IDL percentage
M-LDL-C%,0.68 [0.60-0.78],0.005,**,Cholesterol to Total-Lipids in Medium LDL percentage
S-VLDL-FC%,0.68 [0.58-0.79],0.217,,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-PL%,0.67 [0.57-0.78],0.179,,Phospholipids to Total-Lipids in Small VLDL percentage
