Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.68 [1.44-1.96],5.004e-06,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.60 [1.37-1.88],6.699e-04,***,Triglycerides to Total-Lipids in IDL percentage
MUFA%,1.59 [1.35-1.87],0.007,**,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG%,1.59 [1.38-1.83],5.488e-05,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG,1.41 [1.23-1.61],0.204,,Triglycerides in IDL
M-LDL-C%,0.69 [0.60-0.79],0.010,**,Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6%,0.67 [0.58-0.78],0.041,*,Omega-6 Fatty Acids to Total-Fatty Acids percentage
IDL-CE%,0.67 [0.58-0.77],0.008,**,Cholesteryl Esters to Total-Lipids in IDL percentage
L-LDL-C%,0.67 [0.57-0.77],0.016,*,Cholesterol to Total-Lipids in Large LDL percentage
IDL-C%,0.66 [0.57-0.76],0.002,**,Cholesterol to Total-Lipids in IDL percentage
LA%,0.64 [0.55-0.75],0.003,**,Linoleic Acid to Total-Fatty Acids percentage
Unsaturation,0.63 [0.54-0.75],0.020,*,Degree of Unsaturation
PUFA%,0.63 [0.54-0.73],4.545e-04,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,0.60 [0.51-0.71],4.598e-04,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
