Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Leu,1.12 [1.02-1.23],1.000,,Leucine
Total-BCAA,1.11 [1.01-1.23],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,1.11 [1.00-1.22],1.000,,Valine
ApoB/ApoA1,1.07 [0.97-1.18],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-FC%,1.01 [0.90-1.12],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-PL%,0.99 [0.88-1.10],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-PL%,0.98 [0.89-1.08],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-HDL-CE%,0.98 [0.88-1.09],1.000,,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
MUFA%,0.98 [0.87-1.09],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
DHA%,0.97 [0.87-1.08],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
