Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.18 [1.15-1.22],5.660e-18,***,Glycoprotein Acetyls
M-VLDL-TG%,1.18 [1.15-1.22],1.484e-18,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-HDL-PL%,1.17 [1.13-1.22],6.668e-14,***,Phospholipids to Total-Lipids in Large HDL percentage
S-VLDL-TG%,1.17 [1.13-1.21],2.460e-16,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-TG%,1.17 [1.13-1.21],1.132e-14,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-VLDL-TG%,1.17 [1.13-1.21],1.418e-13,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
IDL-TG%,1.14 [1.10-1.18],4.208e-09,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.14 [1.10-1.17],8.626e-09,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.13 [1.09-1.16],1.773e-08,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-VLDL-TG%,1.12 [1.09-1.16],1.361e-08,***,Triglycerides to Total-Lipids in Large VLDL percentage
M-HDL-PL,1.12 [1.08-1.16],3.937e-06,***,Phospholipids in Medium HDL
S-HDL-PL,1.12 [1.08-1.15],7.254e-07,***,Phospholipids in Small HDL
S-LDL-TG%,1.12 [1.08-1.15],3.297e-06,***,Triglycerides to Total-Lipids in Small LDL percentage
Lactate,1.12 [1.08-1.15],1.253e-06,***,Lactate
MUFA%,1.11 [1.07-1.15],7.778e-04,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-L,1.11 [1.07-1.15],1.560e-04,***,Total-Lipids in Medium HDL
S-HDL-L,1.10 [1.07-1.14],1.108e-04,***,Total-Lipids in Small HDL
M-HDL-CE,1.10 [1.07-1.14],0.003,**,Cholesteryl Esters in Medium HDL
S-HDL-PL%,1.10 [1.06-1.14],0.004,**,Phospholipids to Total-Lipids in Small HDL percentage
M-HDL-P,1.10 [1.06-1.13],0.003,**,Concentration of Medium HDL Particles
M-HDL-C,1.10 [1.06-1.13],0.011,*,Cholesterol in Medium HDL
S-LDL-C%,0.91 [0.89-0.94],0.003,**,Cholesterol to Total-Lipids in Small LDL percentage
M-LDL-CE,0.91 [0.88-0.94],0.004,**,Cholesteryl Esters in Medium LDL
L-VLDL-FC%,0.91 [0.89-0.94],2.181e-04,***,Free Cholesterol to Total-Lipids in Large VLDL percentage
XL-HDL-CE,0.91 [0.88-0.94],0.039,*,Cholesteryl Esters in Very Large HDL
IDL-FC%,0.91 [0.88-0.94],0.005,**,Free Cholesterol to Total-Lipids in IDL percentage
S-VLDL-PL,0.91 [0.88-0.94],0.001,**,Phospholipids in Small VLDL
M-VLDL-P,0.91 [0.88-0.94],0.002,**,Concentration of Medium VLDL Particles
IDL-C%,0.91 [0.88-0.94],9.878e-04,***,Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-PL,0.91 [0.88-0.94],7.039e-04,***,Phospholipids in Very Small VLDL
XL-HDL-P,0.91 [0.88-0.94],0.009,**,Concentration of Very Large HDL Particles
M-LDL-L,0.91 [0.88-0.94],5.244e-04,***,Total-Lipids in Medium LDL
M-LDL-PL,0.91 [0.88-0.94],3.475e-04,***,Phospholipids in Medium LDL
Total-CE,0.91 [0.88-0.94],8.161e-04,***,Total-Esterified Cholesterol
M-LDL-C,0.91 [0.88-0.94],2.011e-04,***,Cholesterol in Medium LDL
M-VLDL-PL,0.90 [0.88-0.93],1.006e-04,***,Phospholipids in Medium VLDL
XS-VLDL-L,0.90 [0.88-0.93],1.068e-04,***,Total-Lipids in Very Small VLDL
XL-HDL-C,0.90 [0.87-0.94],0.002,**,Cholesterol in Very Large HDL
S-VLDL-CE,0.90 [0.88-0.93],3.390e-05,***,Cholesteryl Esters in Small VLDL
L-HDL-C%,0.90 [0.87-0.94],0.004,**,Cholesterol to Total-Lipids in Large HDL percentage
M-LDL-C%,0.90 [0.87-0.93],7.985e-06,***,Cholesterol to Total-Lipids in Medium LDL percentage
Total-C,0.90 [0.87-0.93],9.907e-05,***,Total-Cholesterol
Leu,0.90 [0.87-0.93],6.187e-04,***,Leucine
LDL-CE,0.90 [0.87-0.93],2.213e-05,***,Cholesteryl Esters in LDL
L-LDL-CE,0.90 [0.87-0.93],2.294e-05,***,Cholesteryl Esters in Large LDL
XS-VLDL-P,0.90 [0.87-0.93],1.265e-05,***,Concentration of Very Small VLDL Particles
VLDL-C,0.90 [0.87-0.93],9.121e-06,***,VLDL Cholesterol
S-VLDL-C,0.90 [0.87-0.93],3.678e-06,***,Cholesterol in Small VLDL
L-LDL-C%,0.90 [0.87-0.93],5.014e-05,***,Cholesterol to Total-Lipids in Large LDL percentage
Unsaturation,0.90 [0.87-0.93],1.024e-04,***,Degree of Unsaturation
LDL-L,0.90 [0.87-0.93],2.639e-06,***,Total-Lipids in LDL
L-LDL-L,0.90 [0.87-0.93],2.810e-06,***,Total-Lipids in Large LDL
S-LDL-CE,0.90 [0.87-0.92],3.050e-06,***,Cholesteryl Esters in Small LDL
M-LDL-FC,0.89 [0.87-0.92],1.001e-06,***,Free Cholesterol in Medium LDL
M-LDL-P,0.89 [0.87-0.92],2.132e-06,***,Concentration of Medium LDL Particles
LDL-C,0.89 [0.87-0.92],1.056e-06,***,LDL Cholesterol
XS-VLDL-FC,0.89 [0.87-0.92],1.154e-06,***,Free Cholesterol in Very Small VLDL
L-LDL-C,0.89 [0.87-0.92],1.325e-06,***,Cholesterol in Large LDL
Total-FC,0.89 [0.86-0.92],1.360e-06,***,Total-Free Cholesterol
M-VLDL-FC,0.89 [0.87-0.92],4.602e-07,***,Free Cholesterol in Medium VLDL
S-VLDL-FC,0.89 [0.87-0.92],3.989e-07,***,Free Cholesterol in Small VLDL
LDL-PL,0.89 [0.86-0.92],2.597e-07,***,Phospholipids in LDL
L-LDL-FC%,0.89 [0.86-0.92],7.498e-07,***,Free Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-PL,0.89 [0.86-0.92],2.041e-07,***,Phospholipids in Large LDL
S-LDL-L,0.89 [0.86-0.92],6.229e-08,***,Total-Lipids in Small LDL
S-LDL-C,0.89 [0.86-0.92],4.697e-08,***,Cholesterol in Small LDL
VLDL-CE,0.89 [0.86-0.92],1.862e-08,***,Cholesteryl Esters in VLDL
PUFA/MUFA,0.89 [0.86-0.92],9.276e-06,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
PUFA%,0.89 [0.86-0.92],2.882e-06,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-PL%,0.89 [0.86-0.91],9.812e-13,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
Non-HDL-C,0.88 [0.86-0.91],6.450e-09,***,Total-Cholesterol Minus HDL-C
S-HDL-FC%,0.88 [0.86-0.91],7.747e-08,***,Free Cholesterol to Total-Lipids in Small HDL percentage
LDL-FC,0.88 [0.86-0.91],5.111e-09,***,Free Cholesterol in LDL
L-LDL-FC,0.88 [0.86-0.91],5.916e-09,***,Free Cholesterol in Large LDL
Total-BCAA,0.88 [0.85-0.91],1.681e-07,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XL-HDL-FC,0.88 [0.85-0.91],2.506e-08,***,Free Cholesterol in Very Large HDL
S-LDL-P,0.88 [0.85-0.91],3.253e-09,***,Concentration of Small LDL Particles
S-LDL-PL,0.88 [0.86-0.91],1.474e-09,***,Phospholipids in Small LDL
Clinical LDL-C,0.88 [0.85-0.91],5.885e-10,***,Clinical LDL Cholesterol
IDL-CE,0.88 [0.85-0.91],1.428e-09,***,Cholesteryl Esters in IDL
LDL-P,0.88 [0.85-0.91],9.246e-10,***,Concentration of LDL Particles
Remnant-C,0.88 [0.85-0.91],4.585e-10,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
S-LDL-FC,0.88 [0.85-0.91],1.422e-10,***,Free Cholesterol in Small LDL
IDL-L,0.88 [0.85-0.91],7.731e-10,***,Total-Lipids in IDL
L-LDL-P,0.88 [0.85-0.91],2.603e-10,***,Concentration of Large LDL Particles
XS-VLDL-C,0.88 [0.85-0.91],2.525e-10,***,Cholesterol in Very Small VLDL
XL-VLDL-CE%,0.88 [0.85-0.91],1.349e-09,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
IDL-C,0.88 [0.85-0.91],2.211e-10,***,Cholesterol in IDL
ApoB,0.88 [0.85-0.90],4.767e-11,***,Apolipoprotein B
IDL-PL,0.87 [0.85-0.90],5.555e-11,***,Phospholipids in IDL
XS-VLDL-FC%,0.87 [0.85-0.90],7.487e-11,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE,0.87 [0.85-0.90],2.027e-11,***,Cholesteryl Esters in Very Small VLDL
IDL-FC,0.87 [0.85-0.90],2.345e-11,***,Free Cholesterol in IDL
XS-VLDL-CE%,0.87 [0.84-0.90],3.835e-10,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
IDL-P,0.87 [0.85-0.90],2.147e-12,***,Concentration of IDL Particles
LA%,0.87 [0.84-0.90],5.619e-10,***,Linoleic Acid to Total-Fatty Acids percentage
L-HDL-FC%,0.87 [0.84-0.90],8.998e-09,***,Free Cholesterol to Total-Lipids in Large HDL percentage
Albumin,0.87 [0.84-0.90],3.011e-13,***,Albumin
L-VLDL-C%,0.87 [0.84-0.90],3.995e-13,***,Cholesterol to Total-Lipids in Large VLDL percentage
XL-VLDL-C%,0.87 [0.84-0.90],9.073e-12,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
M-VLDL-C,0.87 [0.84-0.90],3.618e-13,***,Cholesterol in Medium VLDL
XS-VLDL-C%,0.87 [0.84-0.90],2.249e-11,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
L-VLDL-CE%,0.86 [0.84-0.89],1.351e-13,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
Val,0.86 [0.83-0.89],1.774e-12,***,Valine
S-VLDL-PL%,0.86 [0.83-0.89],1.485e-14,***,Phospholipids to Total-Lipids in Small VLDL percentage
S-VLDL-CE%,0.86 [0.83-0.89],4.777e-17,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
ApoB/ApoA1,0.86 [0.83-0.89],2.046e-14,***,Apolipoprotein B to Apolipoprotein A1 ratio
S-VLDL-FC%,0.86 [0.83-0.88],6.748e-16,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-CE,0.86 [0.83-0.88],1.532e-16,***,Cholesteryl Esters in Medium VLDL
M-VLDL-CE%,0.85 [0.83-0.88],2.173e-16,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XL-VLDL-FC%,0.85 [0.83-0.88],1.748e-16,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
S-VLDL-C%,0.85 [0.83-0.88],1.298e-18,***,Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-C%,0.85 [0.82-0.88],1.048e-17,***,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.85 [0.82-0.87],2.973e-19,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.84 [0.82-0.87],1.881e-21,***,Phospholipids to Total-Lipids in Medium VLDL percentage
