Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-CE%,1.09 [0.91-1.30],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.08 [0.91-1.29],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,1.07 [0.91-1.27],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,1.05 [0.89-1.23],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,1.03 [0.87-1.21],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-TG%,0.99 [0.85-1.16],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,0.97 [0.83-1.14],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-PL%,0.97 [0.83-1.13],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-VLDL-TG%,0.94 [0.81-1.10],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,0.93 [0.80-1.07],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
