Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Omega-6/Omega-3,1.29 [1.17-1.42],0.073,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
GlycA,1.28 [1.16-1.42],0.266,,Glycoprotein Acetyls
M-LDL-TG%,1.15 [1.04-1.27],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.04 [0.94-1.15],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.04 [0.94-1.15],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,0.97 [0.88-1.06],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.95 [0.86-1.06],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.95 [0.86-1.06],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
Albumin,0.80 [0.73-0.88],0.478,,Albumin
Omega-3%,0.77 [0.69-0.85],0.036,*,Omega-3 Fatty Acids to Total-Fatty Acids percentage
