Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-TG%,1.20 [1.08-1.34],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.20 [1.08-1.33],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-TG%,1.15 [1.04-1.28],1.000,,Triglycerides to Total-Lipids in Small LDL percentage
M-LDL-TG%,1.12 [1.01-1.24],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-PL%,1.00 [0.90-1.11],1.000,,Phospholipids to Total-Lipids in Small LDL percentage
M-LDL-PL%,0.95 [0.86-1.05],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.85 [0.77-0.94],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.85 [0.76-0.94],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-C%,0.84 [0.76-0.93],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.84 [0.76-0.93],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
