Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.24 [1.07-1.44],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG%,1.18 [1.03-1.35],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
SFA%,1.11 [0.96-1.29],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
MUFA,1.08 [0.94-1.25],1.000,,Monounsaturated Fatty Acids
SFA,1.03 [0.89-1.20],1.000,,Saturated Fatty Acids
HDL-C,0.94 [0.81-1.09],1.000,,HDL Cholesterol
Non-HDL-C,0.87 [0.76-0.99],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.86 [0.75-0.99],1.000,,LDL Cholesterol
M-LDL-FC%,0.85 [0.74-0.98],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Clinical LDL-C,0.85 [0.75-0.98],1.000,,Clinical LDL Cholesterol
