Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-C%,1.03 [0.93-1.14],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-FC%,1.01 [0.91-1.13],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-TG%,1.01 [0.91-1.12],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,1.01 [0.90-1.12],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,1.00 [0.91-1.11],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-C%,0.99 [0.89-1.12],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.99 [0.88-1.11],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,0.97 [0.88-1.08],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.97 [0.86-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-PL%,0.93 [0.84-1.03],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
