Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.09 [0.97-1.22],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.08 [0.96-1.21],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,1.06 [0.95-1.19],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-FC%,1.02 [0.91-1.15],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-C%,1.00 [0.89-1.13],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-FC%,0.99 [0.88-1.13],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,0.96 [0.84-1.09],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.95 [0.84-1.08],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.93 [0.83-1.05],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.93 [0.83-1.05],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
