Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.34 [1.21-1.49],0.006,**,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.33 [1.20-1.46],0.003,**,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.32 [1.19-1.47],0.029,*,Triglycerides to Total-Lipids in IDL percentage
S-LDL-TG%,1.30 [1.17-1.43],0.085,,Triglycerides to Total-Lipids in Small LDL percentage
S-HDL-TG%,1.23 [1.11-1.37],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
IDL-C%,0.78 [0.70-0.86],0.076,,Cholesterol to Total-Lipids in IDL percentage
IDL-CE%,0.78 [0.70-0.86],0.079,,Cholesteryl Esters to Total-Lipids in IDL percentage
S-VLDL-FC%,0.77 [0.70-0.85],0.107,,Free Cholesterol to Total-Lipids in Small VLDL percentage
L-LDL-C%,0.77 [0.69-0.85],0.097,,Cholesterol to Total-Lipids in Large LDL percentage
XL-HDL-CE%,0.75 [0.67-0.83],0.015,*,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
