Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.14 [1.09-1.20],0.011,*,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.13 [1.08-1.19],0.078,,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.12 [1.07-1.18],0.165,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.06 [1.01-1.11],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-PL%,1.05 [1.01-1.10],1.000,,Phospholipids to Total-Lipids in Small LDL percentage
L-LDL-L,0.89 [0.85-0.93],0.048,*,Total-Lipids in Large LDL
Clinical LDL-C,0.89 [0.85-0.93],0.028,*,Clinical LDL Cholesterol
LDL-FC,0.89 [0.85-0.93],0.033,*,Free Cholesterol in LDL
IDL-CE%,0.88 [0.84-0.93],0.045,*,Cholesteryl Esters to Total-Lipids in IDL percentage
L-LDL-CE,0.88 [0.84-0.93],0.038,*,Cholesteryl Esters in Large LDL
IDL-L,0.88 [0.84-0.93],0.036,*,Total-Lipids in IDL
L-LDL-C,0.88 [0.84-0.92],0.021,*,Cholesterol in Large LDL
L-LDL-FC,0.88 [0.84-0.92],0.018,*,Free Cholesterol in Large LDL
Total-FC,0.88 [0.84-0.92],0.023,*,Total-Free Cholesterol
IDL-C,0.88 [0.84-0.92],0.009,**,Cholesterol in IDL
IDL-CE,0.88 [0.84-0.92],0.004,**,Cholesteryl Esters in IDL
Total-C,0.87 [0.83-0.92],0.006,**,Total-Cholesterol
Total-CE,0.87 [0.83-0.92],0.005,**,Total-Esterified Cholesterol
L-LDL-C%,0.87 [0.83-0.91],0.004,**,Cholesterol to Total-Lipids in Large LDL percentage
