Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.33 [1.23-1.43],4.789e-08,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
GlycA,1.26 [1.17-1.36],4.514e-05,***,Glycoprotein Acetyls
IDL-TG%,1.23 [1.15-1.32],9.017e-04,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.23 [1.15-1.32],0.003,**,Triglycerides to Total-Lipids in Very Small VLDL percentage
XS-VLDL-PL%,1.23 [1.14-1.32],0.003,**,Phospholipids to Total-Lipids in Very Small VLDL percentage
TG/PG,1.22 [1.14-1.32],0.018,*,Triglycerides to Phosphoglycerides ratio
L-LDL-TG%,1.22 [1.14-1.31],0.008,**,Triglycerides to Total-Lipids in Large LDL percentage
XL-HDL-TG%,1.22 [1.13-1.31],0.023,*,Triglycerides to Total-Lipids in Very Large HDL percentage
S-VLDL-FC%,0.83 [0.78-0.89],0.041,*,Free Cholesterol to Total-Lipids in Small VLDL percentage
IDL-C%,0.83 [0.78-0.89],0.012,*,Cholesterol to Total-Lipids in IDL percentage
L-HDL-CE%,0.82 [0.76-0.89],0.042,*,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-LDL-FC%,0.82 [0.76-0.88],0.006,**,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-FC%,0.82 [0.77-0.88],0.001,**,Free Cholesterol to Total-Lipids in Large LDL percentage
L-HDL-C%,0.81 [0.75-0.87],0.007,**,Cholesterol to Total-Lipids in Large HDL percentage
PUFA%,0.81 [0.75-0.87],0.004,**,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-C%,0.80 [0.74-0.85],2.217e-05,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.79 [0.74-0.85],7.408e-06,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
PUFA/MUFA,0.77 [0.71-0.83],2.655e-06,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
