Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.25 [1.19-1.31],4.075e-15,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.23 [1.18-1.29],1.735e-13,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.20 [1.14-1.26],1.328e-08,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.19 [1.14-1.25],2.062e-09,***,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.19 [1.13-1.25],2.126e-06,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,1.19 [1.13-1.25],4.220e-07,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-PL%,1.19 [1.14-1.25],6.976e-08,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.17 [1.12-1.23],1.091e-06,***,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.16 [1.10-1.22],0.002,**,Phospholipids to Total-Lipids in Large HDL percentage
S-HDL-TG%,1.15 [1.09-1.20],0.002,**,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.14 [1.09-1.20],0.004,**,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-HDL-TG%,1.14 [1.09-1.20],0.012,*,Triglycerides to Total-Lipids in Very Large HDL percentage
IDL-PL%,1.14 [1.09-1.19],0.001,**,Phospholipids to Total-Lipids in IDL percentage
S-VLDL-TG%,1.14 [1.08-1.19],0.013,*,Triglycerides to Total-Lipids in Small VLDL percentage
S-HDL-TG,1.12 [1.08-1.18],0.041,*,Triglycerides in Small HDL
S-LDL-FC,0.89 [0.85-0.93],0.029,*,Free Cholesterol in Small LDL
Clinical LDL-C,0.89 [0.85-0.93],0.035,*,Clinical LDL Cholesterol
S-VLDL-C%,0.89 [0.85-0.93],0.040,*,Cholesterol to Total-Lipids in Small VLDL percentage
Total-C,0.88 [0.84-0.93],0.034,*,Total-Cholesterol
S-LDL-C%,0.88 [0.84-0.92],0.003,**,Cholesterol to Total-Lipids in Small LDL percentage
IDL-L,0.88 [0.84-0.92],0.009,**,Total-Lipids in IDL
Omega-6%,0.88 [0.84-0.92],0.042,*,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Total-CE,0.88 [0.84-0.92],0.008,**,Total-Esterified Cholesterol
LDL-FC,0.88 [0.84-0.92],0.001,**,Free Cholesterol in LDL
M-VLDL-FC%,0.87 [0.84-0.92],0.003,**,Free Cholesterol to Total-Lipids in Medium VLDL percentage
L-HDL-C,0.87 [0.83-0.92],0.039,*,Cholesterol in Large HDL
M-HDL-CE%,0.87 [0.83-0.91],0.002,**,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
XL-HDL-C,0.87 [0.83-0.92],0.011,*,Cholesterol in Very Large HDL
L-HDL-CE,0.87 [0.83-0.92],0.031,*,Cholesteryl Esters in Large HDL
S-HDL-C%,0.87 [0.83-0.91],6.024e-04,***,Cholesterol to Total-Lipids in Small HDL percentage
XL-HDL-CE,0.87 [0.83-0.92],0.012,*,Cholesteryl Esters in Very Large HDL
IDL-FC%,0.87 [0.83-0.91],9.941e-04,***,Free Cholesterol to Total-Lipids in IDL percentage
L-LDL-FC,0.87 [0.83-0.91],3.998e-04,***,Free Cholesterol in Large LDL
L-HDL-FC%,0.87 [0.83-0.92],0.026,*,Free Cholesterol to Total-Lipids in Large HDL percentage
Unsaturation,0.87 [0.83-0.91],0.003,**,Degree of Unsaturation
IDL-FC,0.87 [0.83-0.91],1.365e-04,***,Free Cholesterol in IDL
M-LDL-C%,0.87 [0.83-0.90],9.156e-06,***,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-CE,0.86 [0.82-0.90],3.181e-05,***,Cholesteryl Esters in IDL
M-VLDL-C%,0.86 [0.82-0.90],9.376e-05,***,Cholesterol to Total-Lipids in Medium VLDL percentage
IDL-C,0.86 [0.82-0.90],2.618e-05,***,Cholesterol in IDL
M-VLDL-CE%,0.86 [0.82-0.90],6.186e-05,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
LA%,0.86 [0.82-0.90],2.152e-04,***,Linoleic Acid to Total-Fatty Acids percentage
S-LDL-FC%,0.86 [0.82-0.90],9.563e-07,***,Free Cholesterol to Total-Lipids in Small LDL percentage
PUFA%,0.86 [0.81-0.90],1.512e-04,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-C%,0.86 [0.82-0.90],1.297e-05,***,Cholesterol to Total-Lipids in Medium HDL percentage
S-VLDL-PL%,0.85 [0.81-0.89],3.029e-06,***,Phospholipids to Total-Lipids in Small VLDL percentage
S-VLDL-FC%,0.85 [0.81-0.89],1.589e-06,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
L-HDL-CE%,0.85 [0.81-0.89],1.688e-05,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-HDL-FC%,0.84 [0.80-0.89],3.597e-05,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
PUFA/MUFA,0.84 [0.80-0.89],5.462e-06,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-HDL-C%,0.84 [0.80-0.88],1.674e-06,***,Cholesterol to Total-Lipids in Large HDL percentage
M-LDL-FC%,0.84 [0.80-0.88],9.567e-09,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
