Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,1.32 [1.18-1.48],0.358,,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.31 [1.18-1.47],0.259,,Triglycerides to Total-Lipids in IDL percentage
M-VLDL-TG%,1.24 [1.11-1.38],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,1.08 [0.97-1.21],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-PL%,1.03 [0.92-1.14],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
IDL-CE%,0.78 [0.70-0.86],0.404,,Cholesteryl Esters to Total-Lipids in IDL percentage
S-VLDL-FC%,0.77 [0.69-0.86],0.335,,Free Cholesterol to Total-Lipids in Small VLDL percentage
IDL-CE,0.77 [0.69-0.86],0.493,,Cholesteryl Esters in IDL
XS-VLDL-CE%,0.76 [0.68-0.85],0.216,,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XS-VLDL-C%,0.76 [0.68-0.85],0.145,,Cholesterol to Total-Lipids in Very Small VLDL percentage
