Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.05 [1.00-1.11],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
VLDL-C,1.04 [0.99-1.09],1.000,,VLDL Cholesterol
Remnant-C,1.03 [0.97-1.08],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,1.02 [0.97-1.07],1.000,,Total-Cholesterol Minus HDL-C
Total-C,1.02 [0.97-1.08],1.000,,Total-Cholesterol
L-LDL-C%,0.98 [0.93-1.04],1.000,,Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-PL%,0.95 [0.91-1.00],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
L-LDL-FC%,0.94 [0.89-0.99],1.000,,Free Cholesterol to Total-Lipids in Large LDL percentage
L-HDL-CE%,0.93 [0.88-0.99],1.000,,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-LDL-FC%,0.92 [0.87-0.98],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
