Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.57 [1.46-1.69],4.459e-28,***,Glycoprotein Acetyls
XS-VLDL-PL%,1.54 [1.43-1.66],2.875e-25,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
Phe,1.52 [1.43-1.62],1.317e-33,***,Phenylalanine
L-LDL-TG%,1.48 [1.37-1.59],1.923e-20,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-PL%,1.42 [1.32-1.53],1.320e-15,***,Phospholipids to Total-Lipids in IDL percentage
M-LDL-TG%,1.41 [1.32-1.52],1.522e-17,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.41 [1.31-1.52],8.015e-15,***,Triglycerides to Total-Lipids in IDL percentage
MUFA%,1.34 [1.23-1.45],4.003e-07,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-TG%,1.28 [1.19-1.38],3.831e-06,***,Triglycerides to Total-Lipids in Small LDL percentage
M-HDL-PL%,1.26 [1.17-1.37],9.416e-04,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-TG%,1.23 [1.14-1.33],0.021,*,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-FC%,0.83 [0.78-0.89],0.013,*,Free Cholesterol to Total-Lipids in Small LDL percentage
M-VLDL-C,0.82 [0.76-0.88],0.012,*,Cholesterol in Medium VLDL
ApoB,0.82 [0.76-0.88],0.009,**,Apolipoprotein B
IDL-PL,0.82 [0.76-0.88],0.014,*,Phospholipids in IDL
LDL-P,0.81 [0.75-0.88],0.010,**,Concentration of LDL Particles
Phosphoglyc,0.81 [0.75-0.88],0.033,*,Phosphoglycerides
M-VLDL-CE,0.81 [0.75-0.87],0.003,**,Cholesteryl Esters in Medium VLDL
Remnant-C,0.81 [0.75-0.87],0.002,**,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
S-HDL-CE%,0.81 [0.75-0.87],2.938e-04,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-VLDL-PL%,0.80 [0.75-0.86],0.001,**,Phospholipids to Total-Lipids in Small VLDL percentage
PUFA,0.80 [0.74-0.86],0.003,**,Polyunsaturated Fatty Acids
Val,0.80 [0.74-0.87],0.018,*,Valine
Omega-3%,0.80 [0.74-0.86],0.001,**,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-LDL-P,0.80 [0.74-0.86],8.387e-04,***,Concentration of Medium LDL Particles
Cholines,0.80 [0.74-0.86],0.002,**,Total-Cholines
