Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-TG%,1.44 [1.24-1.68],0.632,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-TG%,1.21 [1.05-1.41],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-PL%,1.07 [0.91-1.26],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-TG%,1.03 [0.89-1.21],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,1.02 [0.86-1.19],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-HDL-CE%,0.71 [0.62-0.82],0.488,,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-HDL-C%,0.70 [0.60-0.81],0.342,,Cholesterol to Total-Lipids in Medium HDL percentage
HDL-CE,0.66 [0.56-0.78],0.241,,Cholesteryl Esters in HDL
M-HDL-C,0.65 [0.55-0.76],0.035,*,Cholesterol in Medium HDL
M-HDL-CE,0.64 [0.54-0.75],0.014,*,Cholesteryl Esters in Medium HDL
