Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-TG%,"0.029 [-0.012,0.070]",1.000,,Triglycerides to Total-Lipids in Large HDL percentage
M-LDL-PL%,"0.016 [-0.022,0.055]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-LDL-TG%,"0.013 [-0.026,0.053]",1.000,,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,"0.013 [-0.026,0.052]",1.000,,Triglycerides to Total-Lipids in IDL percentage
L-VLDL-FC%,"0.005 [-0.033,0.043]",1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
M-LDL-FC%,"-0.007 [-0.047,0.033]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-C,"-0.008 [-0.045,0.030]",1.000,,VLDL Cholesterol
Remnant-C,"-0.015 [-0.052,0.021]",1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,"-0.019 [-0.056,0.018]",1.000,,Total-Cholesterol Minus HDL-C
Total-C,"-0.033 [-0.071,0.005]",1.000,,Total-Cholesterol
